wikidata_scientist,wikidata_scientistWikipediaLink,wikidata_doctoralStudent,wikidata_doctoralStudentWikipediaLink,wikidata_fk,dbpedia_scientist,dbpedia_scientistLink,dbpedia_doctoralStudent,dbpedia_doctoralStudentLink,dbpedia_fk
http://www.wikidata.org/entity/Q4505456,/wiki/Nick_Trefethen,http://www.wikidata.org/entity/Q14491910,/wiki/Alan_Edelman,/wiki/Nick_Trefethen/wiki/Alan_Edelman,,,,,
http://www.wikidata.org/entity/Q568189,/wiki/Peter_Jones_(mathematician),http://www.wikidata.org/entity/Q57078168,/wiki/Lesley_Ward,/wiki/Peter_Jones_(mathematician)/wiki/Lesley_Ward,,,,,
http://www.wikidata.org/entity/Q957463,/wiki/Peter_M._Neumann,http://www.wikidata.org/entity/Q102012974,/wiki/Martin_Liebeck,/wiki/Peter_M._Neumann/wiki/Martin_Liebeck,,,,,
,,,,,http://dbpedia.org/resource/Petr_Vopěnka,/wiki/Petr_Vopěnka,http://dbpedia.org/resource/Thomas_Jech,/wiki/Thomas_Jech,/wiki/Petr_Vopěnka/wiki/Thomas_Jech
http://www.wikidata.org/entity/Q55412227,/wiki/Richard_J._Eden,http://www.wikidata.org/entity/Q6388372,/wiki/Ken_Riley_(physicist),/wiki/Richard_J._Eden/wiki/Ken_Riley_(physicist),,,,,
,,,,,http://dbpedia.org/resource/Robert_Bunsen,/wiki/Robert_Bunsen,http://dbpedia.org/resource/Henry_Enfield_Roscoe,/wiki/Henry_Enfield_Roscoe,/wiki/Robert_Bunsen/wiki/Henry_Enfield_Roscoe
,,,,,http://dbpedia.org/resource/Robert_M._Gray,/wiki/Robert_M._Gray,http://dbpedia.org/resource/Michelle_Effros,/wiki/Michelle_Effros,/wiki/Robert_M._Gray/wiki/Michelle_Effros
http://www.wikidata.org/entity/Q17182654,/wiki/Robley_D._Evans_(physicist),http://www.wikidata.org/entity/Q215226,/wiki/Martin_Deutsch,/wiki/Robley_D._Evans_(physicist)/wiki/Martin_Deutsch,,,,,
,,,,,http://dbpedia.org/resource/Roderick_J._A._Little,/wiki/Roderick_J._A._Little,http://dbpedia.org/resource/Janet_Sinsheimer,/wiki/Janet_Sinsheimer,/wiki/Roderick_J._A._Little/wiki/Janet_Sinsheimer
,,,,,http://dbpedia.org/resource/Rollins_A._Emerson,/wiki/Rollins_A._Emerson,http://dbpedia.org/resource/Marcus_Morton_Rhoades,/wiki/Marcus_Morton_Rhoades,/wiki/Rollins_A._Emerson/wiki/Marcus_Morton_Rhoades
http://www.wikidata.org/entity/Q7427356,/wiki/Saul_Winstein,http://www.wikidata.org/entity/Q106471,/wiki/Richard_F._Heck,/wiki/Saul_Winstein/wiki/Richard_F._Heck,,,,,
http://www.wikidata.org/entity/Q353438,/wiki/Tullio_Levi-Civita,http://www.wikidata.org/entity/Q3659176,/wiki/Carlo_Cattaneo_(mathematician),/wiki/Tullio_Levi-Civita/wiki/Carlo_Cattaneo_(mathematician),,,,,
http://www.wikidata.org/entity/Q190486,/wiki/Willard_Libby,http://www.wikidata.org/entity/Q111190,/wiki/F._Sherwood_Rowland,/wiki/Willard_Libby/wiki/F._Sherwood_Rowland,,,,,
http://www.wikidata.org/entity/Q214969,/wiki/Willard_Van_Orman_Quine,http://www.wikidata.org/entity/Q20739459,/wiki/Robert_McNaughton,/wiki/Willard_Van_Orman_Quine/wiki/Robert_McNaughton,,,,,
http://www.wikidata.org/entity/Q3709927,/wiki/William_Edward_Story,http://www.wikidata.org/entity/Q59183421,/wiki/Henry_Taber,/wiki/William_Edward_Story/wiki/Henry_Taber,,,,,
http://www.wikidata.org/entity/Q17418259,/wiki/Wolfgang_Soergel,http://www.wikidata.org/entity/Q6568683,/wiki/Catharina_Stroppel,/wiki/Wolfgang_Soergel/wiki/Catharina_Stroppel,,,,,
http://www.wikidata.org/entity/Q931278,/wiki/%C3%89leuth%C3%A8re_Mascart,http://www.wikidata.org/entity/Q338327,/wiki/Louis_Dunoyer_de_Segonzac,/wiki/%C3%89leuth%C3%A8re_Mascart/wiki/Louis_Dunoyer_de_Segonzac,,,,,
http://www.wikidata.org/entity/Q22095334,/wiki/Adi_Ben-Israel,http://www.wikidata.org/entity/Q8046975,/wiki/Yair_Censor,/wiki/Adi_Ben-Israel/wiki/Yair_Censor,,,,,
http://www.wikidata.org/entity/Q12720360,/wiki/Alexander_Myller,http://www.wikidata.org/entity/Q5980595,/wiki/Octav_Mayer,/wiki/Alexander_Myller/wiki/Octav_Mayer,,,,,
,,,,,http://dbpedia.org/resource/Aroha_Yates-Smith,/wiki/Aroha_Yates-Smith,http://dbpedia.org/resource/Priscilla_Wehi,/wiki/Priscilla_Wehi,/wiki/Aroha_Yates-Smith/wiki/Priscilla_Wehi
http://www.wikidata.org/entity/Q18926943,/wiki/Charles_Earl_Rickart,http://www.wikidata.org/entity/Q7412175,/wiki/Samuel_Merrill_III,/wiki/Charles_Earl_Rickart/wiki/Samuel_Merrill_III,,,,,
http://www.wikidata.org/entity/Q4189706,/wiki/Cyrus_Colton_MacDuffee,http://www.wikidata.org/entity/Q1608996,/wiki/H._J._Ryser,/wiki/Cyrus_Colton_MacDuffee/wiki/H._J._Ryser,,,,,
http://www.wikidata.org/entity/Q3182292,/wiki/Dmitry_Shirkov,http://www.wikidata.org/entity/Q18408069,/wiki/Andrey_Zayakin,/wiki/Dmitry_Shirkov/wiki/Andrey_Zayakin,,,,,
,,,,,http://dbpedia.org/resource/Edwin_O._Reischauer,/wiki/Edwin_O._Reischauer,http://dbpedia.org/resource/Gail_Lee_Bernstein,/wiki/Gail_Lee_Bernstein,/wiki/Edwin_O._Reischauer/wiki/Gail_Lee_Bernstein
,,,,,http://dbpedia.org/resource/Eric_McInnes,/wiki/Eric_McInnes,http://dbpedia.org/resource/Nicholas_F._Chilton,/wiki/Nicholas_F._Chilton,/wiki/Eric_McInnes/wiki/Nicholas_F._Chilton
,,,,,http://dbpedia.org/resource/Ernst_Gottfried_Baldinger,/wiki/Ernst_Gottfried_Baldinger,http://dbpedia.org/resource/Johann_Christian_Wiegleb,/wiki/Johann_Christian_Wiegleb,/wiki/Ernst_Gottfried_Baldinger/wiki/Johann_Christian_Wiegleb
,,,,,http://dbpedia.org/resource/Fei-Fei_Li,/wiki/Fei-Fei_Li,http://dbpedia.org/resource/Andrej_Karpathy,/wiki/Andrej_Karpathy,/wiki/Fei-Fei_Li/wiki/Andrej_Karpathy
http://www.wikidata.org/entity/Q1398992,/wiki/Felix_Browder,http://www.wikidata.org/entity/Q15842834,/wiki/Roger_D._Nussbaum,/wiki/Felix_Browder/wiki/Roger_D._Nussbaum,,,,,
http://www.wikidata.org/entity/Q1443537,/wiki/Frank_Kelly_(mathematician),http://www.wikidata.org/entity/Q102257637,/wiki/Ilze_Ziedins,/wiki/Frank_Kelly_(mathematician)/wiki/Ilze_Ziedins,,,,,
,,,,,http://dbpedia.org/resource/Gaston_Gonnet,/wiki/Gaston_Gonnet,http://dbpedia.org/resource/Ricardo_Baeza-Yates,/wiki/Ricardo_Baeza-Yates,/wiki/Gaston_Gonnet/wiki/Ricardo_Baeza-Yates
,,,,,http://dbpedia.org/resource/Geoffrey_Chew,/wiki/Geoffrey_Chew,http://dbpedia.org/resource/David_Gross,/wiki/David_Gross,/wiki/Geoffrey_Chew/wiki/David_Gross
,,,,,http://dbpedia.org/resource/George_Abram_Miller,/wiki/George_Abram_Miller,http://dbpedia.org/resource/Henry_Louis_Rietz,/wiki/Henry_Louis_Rietz,/wiki/George_Abram_Miller/wiki/Henry_Louis_Rietz
http://www.wikidata.org/entity/Q5549158,/wiki/Gerald_Fuller,http://www.wikidata.org/entity/Q23772225,/wiki/Denis_Wirtz,/wiki/Gerald_Fuller/wiki/Denis_Wirtz,,,,,
,,,,,http://dbpedia.org/resource/Gilbert_N._Lewis,/wiki/Gilbert_N._Lewis,http://dbpedia.org/resource/Glenn_T._Seaborg,/wiki/Glenn_T._Seaborg,/wiki/Gilbert_N._Lewis/wiki/Glenn_T._Seaborg
http://www.wikidata.org/entity/Q62108,/wiki/Gustav_Heinrich_Wiedemann,http://www.wikidata.org/entity/Q61357,/wiki/Johann_Karl_Friedrich_Z%C3%B6llner,/wiki/Gustav_Heinrich_Wiedemann/wiki/Johann_Karl_Friedrich_Z%C3%B6llner,,,,,
http://www.wikidata.org/entity/Q15819141,/wiki/Hanan_Samet,http://www.wikidata.org/entity/Q102338820,/wiki/Aya_Soffer,/wiki/Hanan_Samet/wiki/Aya_Soffer,,,,,
,,,,,http://dbpedia.org/resource/Hermann_Kolbe,/wiki/Hermann_Kolbe,http://dbpedia.org/resource/Oscar_Loew,/wiki/Oscar_Loew,/wiki/Hermann_Kolbe/wiki/Oscar_Loew
http://www.wikidata.org/entity/Q6135453,/wiki/James_Hamilton_(physicist),http://www.wikidata.org/entity/Q5075146,/wiki/Charles_Angas_Hurst,/wiki/James_Hamilton_(physicist)/wiki/Charles_Angas_Hurst,,,,,
,,,,,http://dbpedia.org/resource/Jerzy_Neyman,/wiki/Jerzy_Neyman,"http://dbpedia.org/resource/Joseph_Lawson_Hodges,_Jr.","/wiki/Joseph_Lawson_Hodges,_Jr.","/wiki/Jerzy_Neyman/wiki/Joseph_Lawson_Hodges,_Jr."
http://www.wikidata.org/entity/Q202149,/wiki/Martinus_J._G._Veltman,http://www.wikidata.org/entity/Q184592,/wiki/Gerard_%27t_Hooft,/wiki/Martinus_J._G._Veltman/wiki/Gerard_%27t_Hooft,,,,,
http://www.wikidata.org/entity/Q116815,/wiki/Michel_Plancherel,http://www.wikidata.org/entity/Q122405,/wiki/Konrad_Bleuler,/wiki/Michel_Plancherel/wiki/Konrad_Bleuler,,,,,
http://www.wikidata.org/entity/Q189485,/wiki/Nevill_Francis_Mott,http://www.wikidata.org/entity/Q980676,/wiki/Jacques_Friedel,/wiki/Nevill_Francis_Mott/wiki/Jacques_Friedel,,,,,
http://www.wikidata.org/entity/Q457680,/wiki/Olga_Oleinik,http://www.wikidata.org/entity/Q23655951,/wiki/Yurii_Egorov,/wiki/Olga_Oleinik/wiki/Yurii_Egorov,,,,,
http://www.wikidata.org/entity/Q60397,/wiki/Otto_Hesse,http://www.wikidata.org/entity/Q77297,/wiki/Ernst_Schr%C3%B6der_(mathematician),/wiki/Otto_Hesse/wiki/Ernst_Schr%C3%B6der_(mathematician),,,,,
,,,,,http://dbpedia.org/resource/Patrick_A._Lee,/wiki/Patrick_A._Lee,http://dbpedia.org/resource/Charles_L._Kane,/wiki/Charles_L._Kane,/wiki/Patrick_A._Lee/wiki/Charles_L._Kane
,,,,,http://dbpedia.org/resource/Peter_Whittle_(mathematician),/wiki/Peter_Whittle_(mathematician),http://dbpedia.org/resource/Frank_Kelly_(professor),/wiki/Frank_Kelly_(professor),/wiki/Peter_Whittle_(mathematician)/wiki/Frank_Kelly_(professor)
http://www.wikidata.org/entity/Q948396,/wiki/Philip_Hall,http://www.wikidata.org/entity/Q950764,/wiki/Sandy_Green_(mathematician),/wiki/Philip_Hall/wiki/Sandy_Green_(mathematician),,,,,
http://www.wikidata.org/entity/Q68514,/wiki/Philipp_Furtw%C3%A4ngler,http://www.wikidata.org/entity/Q215974,/wiki/G%C3%A1bor_Szeg%C5%91,/wiki/Philipp_Furtw%C3%A4ngler/wiki/G%C3%A1bor_Szeg%C5%91,,,,,
,,,,,http://dbpedia.org/resource/Ralph_S._Baric,/wiki/Ralph_S._Baric,http://dbpedia.org/resource/Lisa_Hensley_(microbiologist),/wiki/Lisa_Hensley_(microbiologist),/wiki/Ralph_S._Baric/wiki/Lisa_Hensley_(microbiologist)
,,,,,http://dbpedia.org/resource/Ronald_Adrian,/wiki/Ronald_Adrian,http://dbpedia.org/resource/Kendra_Sharp,/wiki/Kendra_Sharp,/wiki/Ronald_Adrian/wiki/Kendra_Sharp
http://www.wikidata.org/entity/Q71013,/wiki/Theodor_W._H%C3%A4nsch,http://www.wikidata.org/entity/Q206379,/wiki/Carl_Wieman,/wiki/Theodor_W._H%C3%A4nsch/wiki/Carl_Wieman,,,,,
,,,,,http://dbpedia.org/resource/Theodore_von_Kármán,/wiki/Theodore_von_Kármán,http://dbpedia.org/resource/Frank_Wattendorf,/wiki/Frank_Wattendorf,/wiki/Theodore_von_Kármán/wiki/Frank_Wattendorf
http://www.wikidata.org/entity/Q1733964,/wiki/Thomas_M._Cover,http://www.wikidata.org/entity/Q29387065,/wiki/Suhas_Diggavi,/wiki/Thomas_M._Cover/wiki/Suhas_Diggavi,,,,,
,,,,,http://dbpedia.org/resource/Wilhelm_Wien,/wiki/Wilhelm_Wien,http://dbpedia.org/resource/Gabriel_Gabrielsen_Holtsmark,/wiki/Gabriel_Gabrielsen_Holtsmark,/wiki/Wilhelm_Wien/wiki/Gabriel_Gabrielsen_Holtsmark
http://www.wikidata.org/entity/Q286375,/wiki/%C3%89mile_Picard,http://www.wikidata.org/entity/Q7184848,/wiki/Philippe_Le_Corbeiller,/wiki/%C3%89mile_Picard/wiki/Philippe_Le_Corbeiller,,,,,
http://www.wikidata.org/entity/Q15406933,/wiki/Armand_Gautier_(chemist),http://www.wikidata.org/entity/Q901889,/wiki/Louis_Camille_Maillard,/wiki/Armand_Gautier_(chemist)/wiki/Louis_Camille_Maillard,,,,,
http://www.wikidata.org/entity/Q879600,/wiki/Bj%C3%B6rn_Engquist,http://www.wikidata.org/entity/Q1276655,/wiki/Weinan_E,/wiki/Bj%C3%B6rn_Engquist/wiki/Weinan_E,,,,,
,,,,,http://dbpedia.org/resource/David_E._Green,/wiki/David_E._Green,http://dbpedia.org/resource/Paul_K._Stumpf,/wiki/Paul_K._Stumpf,/wiki/David_E._Green/wiki/Paul_K._Stumpf
http://www.wikidata.org/entity/Q909884,/wiki/E._T._Whittaker,http://www.wikidata.org/entity/Q1356359,/wiki/W._V._D._Hodge,/wiki/E._T._Whittaker/wiki/W._V._D._Hodge,,,,,
http://www.wikidata.org/entity/Q560598,/wiki/Edward_Burr_Van_Vleck,http://www.wikidata.org/entity/Q10542900,/wiki/Hubert_Stanley_Wall,/wiki/Edward_Burr_Van_Vleck/wiki/Hubert_Stanley_Wall,,,,,
http://www.wikidata.org/entity/Q78925,/wiki/Edwin_E._Salpeter,http://www.wikidata.org/entity/Q1356355,/wiki/Hubert_Reeves,/wiki/Edwin_E._Salpeter/wiki/Hubert_Reeves,,,,,
,,,,,http://dbpedia.org/resource/Emmanuel_Stupanus,/wiki/Emmanuel_Stupanus,http://dbpedia.org/resource/Georg_Balthasar_Metzger,/wiki/Georg_Balthasar_Metzger,/wiki/Emmanuel_Stupanus/wiki/Georg_Balthasar_Metzger
http://www.wikidata.org/entity/Q932269,/wiki/G._W._Pierce,http://www.wikidata.org/entity/Q325637,/wiki/Emory_Leon_Chaffee,/wiki/G._W._Pierce/wiki/Emory_Leon_Chaffee,,,,,
,,,,,http://dbpedia.org/resource/Gideon_J._Mellenbergh,/wiki/Gideon_J._Mellenbergh,http://dbpedia.org/resource/Henk_van_der_Flier,/wiki/Henk_van_der_Flier,/wiki/Gideon_J._Mellenbergh/wiki/Henk_van_der_Flier
http://www.wikidata.org/entity/Q5660958,/wiki/Harold_Hartley_(chemist),http://www.wikidata.org/entity/Q7365796,/wiki/Ronnie_Bell,/wiki/Harold_Hartley_(chemist)/wiki/Ronnie_Bell,,,,,
http://www.wikidata.org/entity/Q370116,/wiki/James_Glimm,http://www.wikidata.org/entity/Q21127584,/wiki/Sun%C4%8Dica_%C4%8Cani%C4%87,/wiki/James_Glimm/wiki/Sun%C4%8Dica_%C4%8Cani%C4%87,,,,,
http://www.wikidata.org/entity/Q2061088,/wiki/Jan_Hemelrijk,http://www.wikidata.org/entity/Q2225588,/wiki/Rob_Mokken,/wiki/Jan_Hemelrijk/wiki/Rob_Mokken,,,,,
,,,,,http://dbpedia.org/resource/Jean-Robert_Chouet,/wiki/Jean-Robert_Chouet,http://dbpedia.org/resource/Nicolas_Fatio_de_Duillier,/wiki/Nicolas_Fatio_de_Duillier,/wiki/Jean-Robert_Chouet/wiki/Nicolas_Fatio_de_Duillier
,,,,,http://dbpedia.org/resource/Johannes_Kemperman,/wiki/Johannes_Kemperman,http://dbpedia.org/resource/Edgar_Acuna,/wiki/Edgar_Acuna,/wiki/Johannes_Kemperman/wiki/Edgar_Acuna
,,,,,http://dbpedia.org/resource/John_Parkington,/wiki/John_Parkington,http://dbpedia.org/resource/Hilary_Deacon,/wiki/Hilary_Deacon,/wiki/John_Parkington/wiki/Hilary_Deacon
http://www.wikidata.org/entity/Q951253,/wiki/Joseph_Keller,http://www.wikidata.org/entity/Q1797780,/wiki/Lakshminarayanan_Mahadevan,/wiki/Joseph_Keller/wiki/Lakshminarayanan_Mahadevan,,,,,
,,,,,http://dbpedia.org/resource/Keiiti_Aki,/wiki/Keiiti_Aki,http://dbpedia.org/resource/Shamita_Das,/wiki/Shamita_Das,/wiki/Keiiti_Aki/wiki/Shamita_Das
http://www.wikidata.org/entity/Q4374163,/wiki/Konstantin_Posse,http://www.wikidata.org/entity/Q4302568,/wiki/Dmitry_Morduhai-Boltovskoi,/wiki/Konstantin_Posse/wiki/Dmitry_Morduhai-Boltovskoi,,,,,
,,,,,http://dbpedia.org/resource/Malcolm_Green_(chemist),/wiki/Malcolm_Green_(chemist),http://dbpedia.org/resource/Andrea_Sella,/wiki/Andrea_Sella,/wiki/Malcolm_Green_(chemist)/wiki/Andrea_Sella
,,,,,http://dbpedia.org/resource/Martin_Ryle,/wiki/Martin_Ryle,http://dbpedia.org/resource/John_E._Baldwin,/wiki/John_E._Baldwin,/wiki/Martin_Ryle/wiki/John_E._Baldwin
http://www.wikidata.org/entity/Q2045741,/wiki/Paco_Lagerstrom,http://www.wikidata.org/entity/Q7782116,/wiki/Theodore_Y._Wu,/wiki/Paco_Lagerstrom/wiki/Theodore_Y._Wu,,,,,
,,,,,http://dbpedia.org/resource/Paul_Sereno,/wiki/Paul_Sereno,http://dbpedia.org/resource/Jeffrey_A._Wilson,/wiki/Jeffrey_A._Wilson,/wiki/Paul_Sereno/wiki/Jeffrey_A._Wilson
http://www.wikidata.org/entity/Q982580,/wiki/Pyotr_Novikov,http://www.wikidata.org/entity/Q2008444,/wiki/Alexey_Lyapunov,/wiki/Pyotr_Novikov/wiki/Alexey_Lyapunov,,,,,
http://www.wikidata.org/entity/Q1563547,/wiki/Radivoj_Ka%C5%A1anin,http://www.wikidata.org/entity/Q1271338,/wiki/Tatomir_An%C4%91eli%C4%87,/wiki/Radivoj_Ka%C5%A1anin/wiki/Tatomir_An%C4%91eli%C4%87,,,,,
,,,,,http://dbpedia.org/resource/Renato_Dulbecco,/wiki/Renato_Dulbecco,http://dbpedia.org/resource/Howard_Martin_Temin,/wiki/Howard_Martin_Temin,/wiki/Renato_Dulbecco/wiki/Howard_Martin_Temin
,,,,,http://dbpedia.org/resource/Stephen_Timoshenko,/wiki/Stephen_Timoshenko,http://dbpedia.org/resource/Nicholas_J._Hoff,/wiki/Nicholas_J._Hoff,/wiki/Stephen_Timoshenko/wiki/Nicholas_J._Hoff
,,,,,http://dbpedia.org/resource/Tadeusz_Ważewski,/wiki/Tadeusz_Ważewski,http://dbpedia.org/resource/Stanisław_Łojasiewicz,/wiki/Stanisław_Łojasiewicz,/wiki/Tadeusz_Ważewski/wiki/Stanisław_Łojasiewicz
,,,,,http://dbpedia.org/resource/Václav_Chvátal,/wiki/Václav_Chvátal,http://dbpedia.org/resource/David_Avis,/wiki/David_Avis,/wiki/Václav_Chvátal/wiki/David_Avis
http://www.wikidata.org/entity/Q1344809,/wiki/W%C5%82adys%C5%82aw_Orlicz,http://www.wikidata.org/entity/Q4759576,/wiki/Andrzej_Alexiewicz,/wiki/W%C5%82adys%C5%82aw_Orlicz/wiki/Andrzej_Alexiewicz,,,,,
,,,,,http://dbpedia.org/resource/Wendy_Doniger,/wiki/Wendy_Doniger,http://dbpedia.org/resource/Jeffrey_Kripal,/wiki/Jeffrey_Kripal,/wiki/Wendy_Doniger/wiki/Jeffrey_Kripal
http://www.wikidata.org/entity/Q118872,/wiki/Andr%C3%A9_Haefliger,http://www.wikidata.org/entity/Q781127,/wiki/Augustin_Banyaga,/wiki/Andr%C3%A9_Haefliger/wiki/Augustin_Banyaga,,,,,
http://www.wikidata.org/entity/Q520942,/wiki/Andr%C3%A9_Lichnerowicz,http://www.wikidata.org/entity/Q62795869,/wiki/Charles-Michel_Marle,/wiki/Andr%C3%A9_Lichnerowicz/wiki/Charles-Michel_Marle,,,,,
http://www.wikidata.org/entity/Q323232,/wiki/Andr%C3%A9_Weil,http://www.wikidata.org/entity/Q4795236,/wiki/Arnold_S._Shapiro,/wiki/Andr%C3%A9_Weil/wiki/Arnold_S._Shapiro,,,,,
,,,,,http://dbpedia.org/resource/Bede_Liu,/wiki/Bede_Liu,http://dbpedia.org/resource/Jan_P._Allebach,/wiki/Jan_P._Allebach,/wiki/Bede_Liu/wiki/Jan_P._Allebach
http://www.wikidata.org/entity/Q691234,/wiki/Carl_Schmidt_(chemist),http://www.wikidata.org/entity/Q73479,/wiki/Arthur_von_Oettingen,/wiki/Carl_Schmidt_(chemist)/wiki/Arthur_von_Oettingen,,,,,
http://www.wikidata.org/entity/Q5105677,/wiki/Chris_Adami,http://www.wikidata.org/entity/Q30504767,/wiki/Jesse_D._Bloom,/wiki/Chris_Adami/wiki/Jesse_D._Bloom,,,,,
http://www.wikidata.org/entity/Q1133570,/wiki/Cornelis_Jacobus_Gorter,http://www.wikidata.org/entity/Q21534322,/wiki/Jan_Beenakker,/wiki/Cornelis_Jacobus_Gorter/wiki/Jan_Beenakker,,,,,
,,,,,http://dbpedia.org/resource/Curtis_Callan,/wiki/Curtis_Callan,http://dbpedia.org/resource/Philip_Argyres,/wiki/Philip_Argyres,/wiki/Curtis_Callan/wiki/Philip_Argyres
http://www.wikidata.org/entity/Q1232856,/wiki/Dmitry_Fuchs,http://www.wikidata.org/entity/Q893715,/wiki/Boris_Feigin,/wiki/Dmitry_Fuchs/wiki/Boris_Feigin,,,,,
,,,,,http://dbpedia.org/resource/Ed_V._Hungerford_III,/wiki/Ed_V._Hungerford_III,http://dbpedia.org/resource/L._G._Tang,/wiki/L._G._Tang,/wiki/Ed_V._Hungerford_III/wiki/L._G._Tang
http://www.wikidata.org/entity/Q15433687,/wiki/Eitan_Tadmor,http://www.wikidata.org/entity/Q88134429,/wiki/Doron_Levy,/wiki/Eitan_Tadmor/wiki/Doron_Levy,,,,,
http://www.wikidata.org/entity/Q330225,/wiki/Eugene_Rabinowitch,http://www.wikidata.org/entity/Q17194293,/wiki/Govindjee,/wiki/Eugene_Rabinowitch/wiki/Govindjee,,,,,
http://www.wikidata.org/entity/Q1123489,/wiki/Farrington_Daniels,http://www.wikidata.org/entity/Q15918765,/wiki/Stanford_S._Penner,/wiki/Farrington_Daniels/wiki/Stanford_S._Penner,,,,,
,,,,,http://dbpedia.org/resource/Georg_Klebs,/wiki/Georg_Klebs,http://dbpedia.org/resource/Ernst_Bessey,/wiki/Ernst_Bessey,/wiki/Georg_Klebs/wiki/Ernst_Bessey
http://www.wikidata.org/entity/Q19283820,/wiki/Georg_St%C3%A4deler,http://www.wikidata.org/entity/Q61166,/wiki/Johannes_Wislicenus,/wiki/Georg_St%C3%A4deler/wiki/Johannes_Wislicenus,,,,,
http://www.wikidata.org/entity/Q1506815,/wiki/George_Abram_Miller,http://www.wikidata.org/entity/Q93422080,/wiki/Beulah_Armstrong,/wiki/George_Abram_Miller/wiki/Beulah_Armstrong,,,,,
http://www.wikidata.org/entity/Q327880,/wiki/Georgij_A._Krasinsky,http://www.wikidata.org/entity/Q2498733,/wiki/Elena_V._Pitjeva,/wiki/Georgij_A._Krasinsky/wiki/Elena_V._Pitjeva,,,,,
http://www.wikidata.org/entity/Q481486,/wiki/Guido_Beck,http://www.wikidata.org/entity/Q1532879,/wiki/Herch_Moys%C3%A9s_Nussenzveig,/wiki/Guido_Beck/wiki/Herch_Moys%C3%A9s_Nussenzveig,,,,,
,,,,,http://dbpedia.org/resource/H._R._Krishnamurthy,/wiki/H._R._Krishnamurthy,http://dbpedia.org/resource/Tathagat_Avatar_Tulsi,/wiki/Tathagat_Avatar_Tulsi,/wiki/H._R._Krishnamurthy/wiki/Tathagat_Avatar_Tulsi
,,,,,http://dbpedia.org/resource/Harry_Elderfield,/wiki/Harry_Elderfield,http://dbpedia.org/resource/Ros_Rickaby,/wiki/Ros_Rickaby,/wiki/Harry_Elderfield/wiki/Ros_Rickaby
,,,,,http://dbpedia.org/resource/Héctor_García-Molina,/wiki/Héctor_García-Molina,http://dbpedia.org/resource/Boris_Kogan,/wiki/Boris_Kogan,/wiki/Héctor_García-Molina/wiki/Boris_Kogan
http://www.wikidata.org/entity/Q1375837,/wiki/Ivo_Babu%C5%A1ka,http://www.wikidata.org/entity/Q30064751,/wiki/Michael_Vogelius,/wiki/Ivo_Babu%C5%A1ka/wiki/Michael_Vogelius,,,,,
,,,,,http://dbpedia.org/resource/Jacob_Tamarkin,/wiki/Jacob_Tamarkin,http://dbpedia.org/resource/Derrick_Henry_Lehmer,/wiki/Derrick_Henry_Lehmer,/wiki/Jacob_Tamarkin/wiki/Derrick_Henry_Lehmer
,,,,,http://dbpedia.org/resource/Jacobus_Henricus_van_'t_Hoff,/wiki/Jacobus_Henricus_van_'t_Hoff,http://dbpedia.org/resource/Ernst_Cohen,/wiki/Ernst_Cohen,/wiki/Jacobus_Henricus_van_'t_Hoff/wiki/Ernst_Cohen
http://www.wikidata.org/entity/Q164425,/wiki/Jacques_Hadamard,http://www.wikidata.org/entity/Q22662,/wiki/Ren%C3%A9_Maurice_Fr%C3%A9chet,/wiki/Jacques_Hadamard/wiki/Ren%C3%A9_Maurice_Fr%C3%A9chet,,,,,
,,,,,http://dbpedia.org/resource/James_C._Scott,/wiki/James_C._Scott,http://dbpedia.org/resource/Ben_Kerkvliet,/wiki/Ben_Kerkvliet,/wiki/James_C._Scott/wiki/Ben_Kerkvliet
http://www.wikidata.org/entity/Q164784,/wiki/Jean_Gaston_Darboux,http://www.wikidata.org/entity/Q984602,/wiki/Pierre_Puiseux,/wiki/Jean_Gaston_Darboux/wiki/Pierre_Puiseux,,,,,
,,,,,http://dbpedia.org/resource/Jeffrey_R._Long,/wiki/Jeffrey_R._Long,http://dbpedia.org/resource/Hemamala_Karunadasa,/wiki/Hemamala_Karunadasa,/wiki/Jeffrey_R._Long/wiki/Hemamala_Karunadasa
,,,,,http://dbpedia.org/resource/John_B._Thomas,/wiki/John_B._Thomas,http://dbpedia.org/resource/Bob_Kahn,/wiki/Bob_Kahn,/wiki/John_B._Thomas/wiki/Bob_Kahn
,,,,,http://dbpedia.org/resource/John_H._Coates,/wiki/John_H._Coates,http://dbpedia.org/resource/Leila_Schneps,/wiki/Leila_Schneps,/wiki/John_H._Coates/wiki/Leila_Schneps
http://www.wikidata.org/entity/Q1729283,/wiki/Karen_Vogtmann,http://www.wikidata.org/entity/Q102182840,/wiki/Debra_Boutin,/wiki/Karen_Vogtmann/wiki/Debra_Boutin,,,,,
,,,,,http://dbpedia.org/resource/Keith_A._Nelson,/wiki/Keith_A._Nelson,http://dbpedia.org/resource/John_A._Rogers,/wiki/John_A._Rogers,/wiki/Keith_A._Nelson/wiki/John_A._Rogers
,,,,,http://dbpedia.org/resource/Kenneth_Steiglitz,/wiki/Kenneth_Steiglitz,http://dbpedia.org/resource/Christos_Papadimitriou,/wiki/Christos_Papadimitriou,/wiki/Kenneth_Steiglitz/wiki/Christos_Papadimitriou
http://www.wikidata.org/entity/Q97586004,/wiki/Leonard_Gross,http://www.wikidata.org/entity/Q102141248,/wiki/Hui-Hsiung_Kuo,/wiki/Leonard_Gross/wiki/Hui-Hsiung_Kuo,,,,,
